InputAddresses,OutputAddresses,TransactionHash,ExpectedValue 
3JjPf13Rd8g6WAyvg8yiPnrsdjJt1NP4FC,1BcykS3nGvR7ZouuXeBrmPJE2PbG53nown,292988076,4925312.0
3JjPf13Rd8g6WAyvg8yiPnrsdjJt1NP4FC,1DEcTtkrbdXxS1wbrMvzub5X4VpByYmAwo,292988076,2913900000.0
3JjPf13Rd8g6WAyvg8yiPnrsdjJt1NP4FC,13xkEGciAr7LgCGy2BfW3zZFoEuvfVJzCk,292988076,173079988.0
3JjPf13Rd8g6WAyvg8yiPnrsdjJt1NP4FC,3JjPf13Rd8g6WAyvg8yiPnrsdjJt1NP4FC,292988076,90905065.0
1MX2orHLv6xDpeBHL1EPcAE4sWrWRd9LTf,13Dh8UBKCiEx9sRp2utGnNqQSWncFR7vSG,292988776,6903607.0
1MX2orHLv6xDpeBHL1EPcAE4sWrWRd9LTf,1JakPNw2sL7RuwVJzivpuguVz4DyKbxkjM,292988776,534069.0
1CS9jsJrwCMp2eKUAziVaG8VU1S6WAn9cv,18uFVwXRkvgwVZWbdKCt1j1aa1gt9sTfDj,292988046,17367234.0
1CS9jsJrwCMp2eKUAziVaG8VU1S6WAn9cv,19wgJniPSscqJwuZFAmRUd5aPtNfMSCNMc,292988046,147286.0
1K2LQmZ59EYWk3E49cysP4hqq61BSdXYPr,1J6kny1VkhMTRbg3qb7z5QXtKXZuxquT9v,292987283,214744.0
1K2LQmZ59EYWk3E49cysP4hqq61BSdXYPr,1LYepVU9SYknZMpc15uxtLhxwYfMuCztnc,292987283,20289162.0
13Ju8CcNQ6KCEgPby3PsbKBKJehLKaQvvT,18wcvfRAutNPkmHjhTyQn6KjXhwqkRVeTv,292988948,9746706.0
13Ju8CcNQ6KCEgPby3PsbKBKJehLKaQvvT,1CKJHmaDWVANG1M7hs2Xt5rkKa27PTeCqJ,292988948,17836631.0
1NzTjow6VfE3TvhZEJFynRdW7rnyfHj4ME,12S4kVZyNdcU8v9giK1GMXHNp2gcBYoL3x,292986729,1448063.0
1NzTjow6VfE3TvhZEJFynRdW7rnyfHj4ME,12YxEdkreK9G3joU7Sn7XnZvouGVqFWZrv,292986729,357031.0
14tKEGrkUqZDDUFABTJK2Vz3FZpj51UuZH,12TR2nWnpxfXLN8s3q56nePyZKSSP7ERbq,292987003,177914.0
14tKEGrkUqZDDUFABTJK2Vz3FZpj51UuZH,14SqcsXu79VAUVBFS7YjT7cHZ9YjS6fVwb,292987003,52554.0
15moKAxPtLuhjScDT45Rp3WAY4fZFkQzQh,1xBx8A9BPDgeaX6UamgFUGSUrJ2fP6AZm,292987102,1716852.0
15moKAxPtLuhjScDT45Rp3WAY4fZFkQzQh,12YWGDF2ihYDwu6DbsE1YbYyAmYoPD9nJG,292987102,940200.0
1AsGD1m1TQw718MvyCwiiT27Fb6hq1YJhc,167XprTJCTa53WmhAa7kgLxMzQbWi4PxMX,292988862,1979325.0
1AsGD1m1TQw718MvyCwiiT27Fb6hq1YJhc,12F9AeEsBxPNvyMQhR7ZisGsxky61Nj53r,292988862,6649281.0
1Ffu5bUm3f5myig9FsEe4EXeXsw3o67CaH,1Gkh29TqX5gAXysMqhDX4A7iW4Ba3rdo7h,292988478,22924376.0
1Ffu5bUm3f5myig9FsEe4EXeXsw3o67CaH,1PDfxbuGqudhnyULfj3XWL3avndFaZbvwn,292988478,8899236.0
1HwzVE6WExRJAtRmgmfcHKhXjgaMFQfWjn,16Z54wQvxbdQEaKo5LxchM9NCEhC8do6gL,292987088,1009841.0
1HwzVE6WExRJAtRmgmfcHKhXjgaMFQfWjn,1JxwpSrZGNMSWtVxTZ7JieymGg1Ydf7bV7,292987088,10888635.0
1BVQznEvAMXLAAmWfaeutACfDgNiykPVx5,16fG4cAatKXaZih2exvHdb5JJeHjQZ2xNP,292987883,1543782.0
1BVQznEvAMXLAAmWfaeutACfDgNiykPVx5,1AcGcuYMopcnbuxjs7GjuSZM1yEQBEvqbx,292987883,315554.0
1PLtGTt3L5bzWigZywE71g8RmPoojDu87D,1GRfz3LjfvoTcUcUKPCDg4AFiWJfAkf6mg,292986833,114928.0
1PLtGTt3L5bzWigZywE71g8RmPoojDu87D,1PUYBfV4TmScqKFQiqxiZyazFf8Kqb8RYV,292986833,2500000.0
1MGLR1TVkjvQh8bzW7GnzF3NVSX8ecZvbR,1CzHMkaS9cNc9hSTWA7uCu9Qf86o9PJ9xb,292988525,313993.0
1MGLR1TVkjvQh8bzW7GnzF3NVSX8ecZvbR,14RD3AmdXH25y7jQASmqrDGexYDjUGoRkW,292988525,11683.0
1MCJSxUFLYsuTVya8Dysx5NJPS8nanBbRA,1M1BsMrzeswP8fdTL8LDoVLLm4EGEi9SMo,292987307,28203.0
1MCJSxUFLYsuTVya8Dysx5NJPS8nanBbRA,1A2fy4RGNMSQTQR41zdGChsqXAmyF2bCqG,292987307,22900000.0
1NStN5EzYVsdCjqkT34RvAdKoHosLnMSRy,1Nv2QabeeoTe2aZX5navNKBScat7i5QYhd,292988887,6167666.0
39Jyj9CpJsprJaAWQWPdQzzcLzC7g4U1bG,1GHVtuseN5HVpEhdNKuM6wbg2zKrifWtSx,292989272,1214.57841109
39Jyj9CpJsprJaAWQWPdQzzcLzC7g4U1bG,3NvCpjwdVNs65UKbaDHicL1UXbBYiueut2,292989272,320356.430952
3NvCpjwdVNs65UKbaDHicL1UXbBYiueut2,1GHVtuseN5HVpEhdNKuM6wbg2zKrifWtSx,292989272,726943.421589
3NvCpjwdVNs65UKbaDHicL1UXbBYiueut2,3NvCpjwdVNs65UKbaDHicL1UXbBYiueut2,292989272,191738135.569
1JuF7YthTQZn4JoxRzhV2qn7ScZGdHjHb7,14WT2QsMTKCNGNsR8mvM5vqH2XVTRvQsLG,292987103,1325945.81361
1JuF7YthTQZn4JoxRzhV2qn7ScZGdHjHb7,13arBKAm665bo72bHvKds2B1ybWk6BshQS,292987103,264380.433798
1JuF7YthTQZn4JoxRzhV2qn7ScZGdHjHb7,1CB6ophUQMn7LRenLmBjsaXq2g5QdZ5ah2,292987103,245501728.518
1AFXHxHJ8FcciPREAehxYWTg6mTF2dtDPH,14WT2QsMTKCNGNsR8mvM5vqH2XVTRvQsLG,292987103,4768891.18639
1AFXHxHJ8FcciPREAehxYWTg6mTF2dtDPH,13arBKAm665bo72bHvKds2B1ybWk6BshQS,292987103,950869.566202
1AFXHxHJ8FcciPREAehxYWTg6mTF2dtDPH,1CB6ophUQMn7LRenLmBjsaXq2g5QdZ5ah2,292987103,882970493.482
1AeUZeXSHPnCD7CdFXceg5hTnWM2ahKLGJ,3BZS1SSume2DuYpU7jUSYpHPi5tSbhxkNQ,292986797,3298645.0
1AeUZeXSHPnCD7CdFXceg5hTnWM2ahKLGJ,1CPyKpBuiPhqEKC4Y15574DDD7fd1XLExQ,292986797,41179604.0
13X2wmUS8S6gJL7eijKQ4RzUGGxEHnKDoK,3BZS1SSume2DuYpU7jUSYpHPi5tSbhxkNQ,292987539,3298645.0
13X2wmUS8S6gJL7eijKQ4RzUGGxEHnKDoK,1FsxMuMdXoX8LEtvGmPi5JgPARkJvvxwyy,292987539,320065860.0
13X2wmUS8S6gJL7eijKQ4RzUGGxEHnKDoK,1NGqkgPg555TbCZbPy79vrGHcwqLyZM3nB,292987539,6258955.0
13X2wmUS8S6gJL7eijKQ4RzUGGxEHnKDoK,1Lp77uUjkNX4fgD29MRu8TPJ1RAJnq7KKe,292987539,241367.0
1MwmAeYaCaYSkUdzTc8WEXdXuf1yQH6fFG,1MW3f85GrBFRR6vUHaMjKXnLbG5oNxrYf6,292986955,459339987.0
1MwmAeYaCaYSkUdzTc8WEXdXuf1yQH6fFG,3D8hrjVHV7cKq8RXnLPjc6EsZNtwwVdHCx,292986955,518000000.0
1MW3f85GrBFRR6vUHaMjKXnLbG5oNxrYf6,16tcHPJqNyudLdudNiZHr4vHG4pLTDY9YM,292988723,458299307.0
1MW3f85GrBFRR6vUHaMjKXnLbG5oNxrYf6,1NcGKBZz13ou9jvSjrM1PFhqUiQVKpKy8h,292988723,1000000.0
33524VtiZ67jkPhLcTZZghz284dsdsr4Nh,3CWWeci1Cd6oCPyHde89ZRTSBWEp9s22pQ,292987489,109177.850157
33524VtiZ67jkPhLcTZZghz284dsdsr4Nh,156pEnDwmhv9S8Lh4vmPyYaLAsNAytZpJV,292987489,5150250.85002
3QbfNAY4CSmGxe1tn7HEntbyRh7ywU3CRc,3CWWeci1Cd6oCPyHde89ZRTSBWEp9s22pQ,292987489,3554.40419995
3QbfNAY4CSmGxe1tn7HEntbyRh7ywU3CRc,156pEnDwmhv9S8Lh4vmPyYaLAsNAytZpJV,292987489,167672.043604
33CKscM7p85JvPFoiqGtKHLxE8kZuUiLAN,3CWWeci1Cd6oCPyHde89ZRTSBWEp9s22pQ,292987489,2960125.22071
33CKscM7p85JvPFoiqGtKHLxE8kZuUiLAN,156pEnDwmhv9S8Lh4vmPyYaLAsNAytZpJV,292987489,139638098.866
37vmEu9QH2bRvcPMtunK7mfL5abfDmkqUL,3CWWeci1Cd6oCPyHde89ZRTSBWEp9s22pQ,292987489,318910.524933
37vmEu9QH2bRvcPMtunK7mfL5abfDmkqUL,156pEnDwmhv9S8Lh4vmPyYaLAsNAytZpJV,292987489,15043978.2406
33YFGRWub5BVFp3HXMTGQqCCSJ7PjtuXmg,1FMXNi1kuAG9XnxcmmtqLJcqja2ziKSB46,292987090,10100000.0
33YFGRWub5BVFp3HXMTGQqCCSJ7PjtuXmg,3CDgdZHgJDWrVqcjmHvTzrav3tYpQHGcxS,292987090,82370.0
16BugRy8HfRziHUaWtNXzv6HSwenN5puGo,122JvphZPwfhWAxJLfr7g5mR85BcHssBbJ,292987824,184060920.0
16BugRy8HfRziHUaWtNXzv6HSwenN5puGo,1Cmrz24Gzkyh4aB3R5MZcRcfEY9ZjbLnoT,292987824,739400.0
12aDsZRJjotZKoUjxiBRuVv6TL7c6yXT7b,133Fvd4asKUkQLS1VinioY4NVtiSzkHver,292986970,96166667.0
12aDsZRJjotZKoUjxiBRuVv6TL7c6yXT7b,3BNqgoFshjXDN3q6ThtFhCXHkoyevJp4sS,292986970,498000.0
133Fvd4asKUkQLS1VinioY4NVtiSzkHver,1Q6UBviBuQq5zYnYJMW1qpgFyViaZCkEjb,292988713,36125987.0
133Fvd4asKUkQLS1VinioY4NVtiSzkHver,1KdcVTQR4rPbsGWvP6gvZXT3oQB5Gov6P9,292988713,60000000.0
112F1oD1j7ze1XHd9BK3BSoXXzRuZqKdSR,1BKY7MRB5t7KGnTVRWUjafKrmi2fWeCfnJ,292987482,4814973078.0
112F1oD1j7ze1XHd9BK3BSoXXzRuZqKdSR,1Hv98ryFPj61ugrGfW1eEuZXPLgLXpR1dx,292987482,176500.0
335ogq989KRojKejqXaMYP8ZygmdWhDqHh,3FjHxPQm7x5XtrXZGTegm1FCCAuRPvuyXd,292986401,100020985.0
335ogq989KRojKejqXaMYP8ZygmdWhDqHh,1KZGff2YqP94TcdzCthyXE7bEa6uca9nhF,292986401,199900000.0
1D8BtTx3WjCzXHWdM1WoN2qizqjYNt7ffH,1CKWRAX7hzUjHRUFfpZ9sE3DHFqi4ayn4i,292988111,667067.984535
1D8BtTx3WjCzXHWdM1WoN2qizqjYNt7ffH,1aVfr5mQrbnAQwjVbbMa23WRM4vyBXCHK,292988111,36846.6868019
16GNZbcGGZYLZu94mwtgFziehgLDr4yj9u,1CKWRAX7hzUjHRUFfpZ9sE3DHFqi4ayn4i,292988111,219453.70071
16GNZbcGGZYLZu94mwtgFziehgLDr4yj9u,1aVfr5mQrbnAQwjVbbMa23WRM4vyBXCHK,292988111,12121.9155544
1CmMpYew8wgsRSMzbn9MYB7Ej6phEyxFNN,1CKWRAX7hzUjHRUFfpZ9sE3DHFqi4ayn4i,292988111,31885121.3148
1CmMpYew8wgsRSMzbn9MYB7Ej6phEyxFNN,1aVfr5mQrbnAQwjVbbMa23WRM4vyBXCHK,292988111,1761231.39764
1Me43EBkwK69wb74EiaPLwCr2XsnMdL3wU,1NGqkgPg555TbCZbPy79vrGHcwqLyZM3nB,292986924,4694216.0
1Me43EBkwK69wb74EiaPLwCr2XsnMdL3wU,1LX7YNc9Z2LrESZTLVpC8BpRXSuJhD96Eu,292986924,39855737.0
1Me43EBkwK69wb74EiaPLwCr2XsnMdL3wU,1Lp77uUjkNX4fgD29MRu8TPJ1RAJnq7KKe,292986924,181025.0
1DzYndRiZkNbTQMzRDnfSVpVHdKF56tany,1FiwmQHq6i29sVrpr5qKUPjqpMkWAF7GS1,292986790,98750.0
1DzYndRiZkNbTQMzRDnfSVpVHdKF56tany,3NJnUkTp1PXkTVAeLj96WXVZfoYeFZsESz,292986790,1861134.0
19kCpvaSiBw8t1kTW9L4r3zqhyhsvKmhaP,3BTVwD7mhKhc8qMjjpXaTPSEJvsgUyzZ53,292987412,11950569.0
19kCpvaSiBw8t1kTW9L4r3zqhyhsvKmhaP,1KphJRr2SjFsVpNR8xXw88SKQ46ioExVpb,292987412,1599120.0
1Avm6TCvt7oz9YFU6h2Ld9QtaqmudHTyqs,38MPyVo3Q6U9ybDrsVebxhSqgHVYP81zmu,292987286,10832277.0
1Avm6TCvt7oz9YFU6h2Ld9QtaqmudHTyqs,1A95dVT9NFNUZYSYeoUCUZvgcBjnT1LJo1,292987286,1092449.0
1GNdveR1M1j3BKGia7rHncbEgvJmzvaEKX,1G1ARMo6dV8VQz3kp558ipHFMYcMmdYJiU,292987842,477727672.0
1GNdveR1M1j3BKGia7rHncbEgvJmzvaEKX,3LtPYsT66JrTGtMVGc5M92WSb96Einqz52,292987842,1911517.0
1QANsY6DG6xmTZqvaDCr1acftmhy669aWR,334L1XxA5qFKbVj2pn9PT3ctFdLbKxy4LE,292986946,85227106.0
1QANsY6DG6xmTZqvaDCr1acftmhy669aWR,1Msyk4AjqEj8CioSvnkqUrTXmSdUB8dJSA,292986946,7489981.0
15LA9AMRNxQXdKZ2dPnPxmVyCLuLHbujJ2,3MniLuSSQfxEavCy8jeZLaHiT4wLSxx1ZL,292987228,2000000.0
15LA9AMRNxQXdKZ2dPnPxmVyCLuLHbujJ2,1CQqZhWshCDGpK61bBVmKiUDV55MhfYWbx,292987228,4751134.0
1JLD9FAc5YMQopNhmxkQnwUow4umsxa82X,3BMEXAYU7d7q3GSVTSenSRVBh1oWAqFtTt,292987501,25669951.0
1JLD9FAc5YMQopNhmxkQnwUow4umsxa82X,16npHvxPk8JRgLQuSeyUwM9RSDhKwtAcyN,292987501,13142277.0
1Cvgozhw9Sb6yL7WpvKMmkrCxPdmdhJTSv,33g8P59pGMGZDUWwb2dXBSkuZQbkHcxgNc,292987535,105000000.0
1Cvgozhw9Sb6yL7WpvKMmkrCxPdmdhJTSv,1BDrzVUSciatwd62xKXheKRRYPvmRb7AnZ,292987535,1344034.0
1Ph1YMrnVhhCtaSsyoMxL3NHFYbsBVk66b,1Q7qeVs2d9jh7J3cPujf3dbX8LRdDMV6Wd,292987336,2317.0
1Ph1YMrnVhhCtaSsyoMxL3NHFYbsBVk66b,35rHzyFodJQBiCHvcCw8HwV7aoyic4vxyZ,292987336,32283.0
1MiqgfxC4RQq31Q7VQ2RYTAbg2vPQxtasZ,33BEjosFhVztkEYnSfZ9psfgB5PbcNT62M,292986965,8925001.0
1MiqgfxC4RQq31Q7VQ2RYTAbg2vPQxtasZ,1AdjN1xBSxzuiy8Go44c53n4f4ZtgKVRjm,292986965,36133.0
1AWVnjkjihDcjDEYFxnZpCW7yPSwzHDuY8,1CQ3Hd2dtUbv36QKdbVu3DvKEPbzp2NPXi,292987790,453743363.0
1AWVnjkjihDcjDEYFxnZpCW7yPSwzHDuY8,35Ydkaf1UtRdWJFeg3VcWzFPJaHpqqXANS,292987790,22220680.0
15eZHULdf11Jkr5ftbTZgDBgJz5G6jBnrT,337Ptm7NPU2QSSfme2UUUtQbH89wZ84zpC,292986730,364000.0
15eZHULdf11Jkr5ftbTZgDBgJz5G6jBnrT,1H9bDxJgLM3PvwtQ7fBYJH8weLzhHwZNC,292986730,6134.0
1KJSDuS3F1PtGwZ7ymvMNmMHdbLVswTcAg,1HrFwYwU4pdXj9bjQgiyoM2t8TRUWqFgzF,292988059,698575189.0
1KJSDuS3F1PtGwZ7ymvMNmMHdbLVswTcAg,3396yiPznWaD6h935JKRQiGf38bKU78BFC,292988059,1516736.0
1NAYjst5tnnWCwXn4YWawFaXjiPhu3U2Ju,1kSHQA7qULqS7oMiRV6MDwnWAXV4xkpVq,292987475,1134.0
1NAYjst5tnnWCwXn4YWawFaXjiPhu3U2Ju,34sPg6SLdeAG7GUNRdpDCBpgW7oKRGhWgA,292987475,200000.0
1DH7HNjXeCuZRitjad3vJ3DjRRi3Ko7Cp9,37nGrSxfMAiDwhV4g1YnNqBgozw839yhga,292987057,8206998.0
1DH7HNjXeCuZRitjad3vJ3DjRRi3Ko7Cp9,18xmVV4DxerCkVtk7Wev8vzNQFQSMFatM7,292987057,482402.0
1CjiaMi7qi8d9nbveeHCGz2aZUQxSGZ8vc,33Z3B1bUge7cBL4HsFwifRs1J8z3MZnKo8,292987352,1080000.0
1CjiaMi7qi8d9nbveeHCGz2aZUQxSGZ8vc,12CAYPPvBiSUBYwAfEuq7DCimCFe5MSHtU,292987352,49382.0
1JER4CVULSkJVq31qPhV4mfNr8JL8c71er,36jhtsLG4K94Pjs1duJRLgxd45q2XA8GLp,292988102,867772.0
1JER4CVULSkJVq31qPhV4mfNr8JL8c71er,1CaPnMQkm76HSqTrM4w4V1gW7LGnSBmoPz,292988102,16161.0
13ZakiaPfzAT2gDH1gjQs6GSjKa8XhSmLi,17ZHpyk4hSosLmao76vikGar3JUoXiG49R,292988878,1148276749.0
13ZakiaPfzAT2gDH1gjQs6GSjKa8XhSmLi,3LUkfMUWZDY4XdNUnyZXNwUTxLXnpqJUzW,292988878,112000000.0
1GnGQ3zvKSq5AY9Ps18yhcrUhn5Z2kU4L3,19B1TBbEpchPKLs62J4TyTHWmu6nJcj1Av,292988664,114328.0
1GnGQ3zvKSq5AY9Ps18yhcrUhn5Z2kU4L3,3NbhSEUvYxMBQZ6MQ1XemU4pMZfWqqkkGh,292988664,1066289.0
1Q6HdZnc1bpKbNy2MK6B1hUY1ytCmAnhaz,3KfEqAX68oLvMJqaJcZSix86WLffqN3Vj1,292988684,922269.0
1Q6HdZnc1bpKbNy2MK6B1hUY1ytCmAnhaz,13iApSbFRkdivQBDx3hMek4fym3GJrG4kU,292988684,66866.0
1MdG5XA665KozL3nQXM9asYy3WJm9zQVa6,19QmkLKbGY9qsgyNzecwwjrMrAFRe7GqSX,292988808,1217425357.0
1MdG5XA665KozL3nQXM9asYy3WJm9zQVa6,36oP5ykSy12X3csa5gxDU69Xq4wNSR3x9a,292988808,10000000.0
1AZPhMD8N3V5pkALv8Pn6tuHMJS5euMCuG,1KMi5CWBn1Jh4Titna2WFT524ZbF7vNaCY,292988805,1208067354.0
1AZPhMD8N3V5pkALv8Pn6tuHMJS5euMCuG,3KSedLfy1GGuZvqWD7CTM3LWLzqqGWRJDk,292988805,8900000.0
1NiFcBxDk8JcUSYwB2MQjujzYdEdHgR2iC,34fFgDtxNNXrAC1QVJz8oFx6kgn1mi7mSd,292988396,10671661.0
1NiFcBxDk8JcUSYwB2MQjujzYdEdHgR2iC,1Mw5P7iUCwPbaU7q3QMRDcsSquMnjN4RJr,292988396,867892614.0
1FjrBLvXBqNJD1z8UNxNJm94vsSjSXcn7j,33FzQmn8YAWHBHePVfxwHXZbWRT6W1MkMn,292988370,115000.0
1FjrBLvXBqNJD1z8UNxNJm94vsSjSXcn7j,1NThADsd2Tj8Zpi1dixALQQdVbNurhSonC,292988370,972.0
1Q5JEfhcqL7fSbpRDjxMf9KDEZQNoms9wV,3CEQLrUCu3LmSJoWwf3XuaUHjbjRsWgvo5,292988471,16249800.0
1Q5JEfhcqL7fSbpRDjxMf9KDEZQNoms9wV,1PK1Vg3b6wuu9gdftoyrX5yWbHe6zKg7Hv,292988471,944630515.0
1EG9MJiDCmnNfEkgMwfWVq7AivXTyJuoiU,3DWXnzyYssowTdRaqTzGofaNo7T6zEG547,292988730,2160000.0
1EG9MJiDCmnNfEkgMwfWVq7AivXTyJuoiU,1BBcp7eKBcknBFBZVJdziKh1HCq3wbC1Yk,292988730,1112387776.0
1DofY9f1gRAgDdBCK29Z72Q9BcT6DGYwY8,37sUYFk7usHfDz5nkvNyo7moCkCBQoqcEq,292988356,1200000.0
1DofY9f1gRAgDdBCK29Z72Q9BcT6DGYwY8,1FdxuWxT7bRzKCNkbLeZFWJeXTT1wf8AZ8,292988356,1926.0
1GnHiypBxNEGoCbWoQv8vvNcJDJ2XEWxrQ,1CTJTEYmh5s5nFAuJVbqxmb13tegMoCwLU,292986639,82548538.0
1GnHiypBxNEGoCbWoQv8vvNcJDJ2XEWxrQ,1AkCUaLU6gpkTZH3AursZdtSzDvF3zWepC,292986639,26627858.0
1GnHiypBxNEGoCbWoQv8vvNcJDJ2XEWxrQ,1FhLG8XgVFHvDUiC6V32pyTrk2a88kJrkv,292986639,140000000.0
1GnHiypBxNEGoCbWoQv8vvNcJDJ2XEWxrQ,1GnHiypBxNEGoCbWoQv8vvNcJDJ2XEWxrQ,292986639,107865810.0
1FbZccrnjboGjBpLwxyqg33335qqV1EBm7,1N4vMuRk4goHBDkWUm8BM8NXNosASWaU5Y,292987738,7137600.0
1FbZccrnjboGjBpLwxyqg33335qqV1EBm7,17QdGxJ8Wd1WoNCbEBgoc3TidMcx9Sj7du,292987738,5294232.0
1FbZccrnjboGjBpLwxyqg33335qqV1EBm7,19u3AzYWpChAnkMNomqAiT5Yv9yZNU1utd,292987738,200000000.0
1FbZccrnjboGjBpLwxyqg33335qqV1EBm7,12p9jfK1r5eKfKbW9twr9nTLHvWYYeQQ2F,292987738,25232883.0
1FbZccrnjboGjBpLwxyqg33335qqV1EBm7,19xtwmEZmf5hQguTk8H81BKMrPB2NQZBnX,292987738,26850000.0
37oa3PNP27iU6TXDHQ3r5NB9B7qycZA2Yu,1MuUb16x58m8gUU5y1Tpwf31weW9Pe1rLJ,292986223,518039.0
37oa3PNP27iU6TXDHQ3r5NB9B7qycZA2Yu,3BnqMMHfeuoYcmu8WWQuZqAATfwZ2aA43t,292986223,9471496.0
38eBJ1MoJpXTEE6wQik6p5JNforw14qiTR,1yt6N5Y43aHABrYNL6Y81uFVh584KMKBB,292986475,300000000.0
38eBJ1MoJpXTEE6wQik6p5JNforw14qiTR,33dUfEw5AQpgSTHd7w5VFaRFbBbzfwGuYX,292986475,94325885.0
3DUnjS8VA2C7KaqyDFJ6rBWHM685rrsX7L,3PYQHv1NGCm9BSd3EezSQFPhKfVtbBL6NJ,292987854,41584.0
3DUnjS8VA2C7KaqyDFJ6rBWHM685rrsX7L,1JfWVWW2VE3yJEJu7t38qrzvPXS9ZVqdGU,292987854,5777242.0
1MP8GU2gSaWyhhdQkcWawxeCSDiyPvJYAR,1Dr6MrUiA5Ynnkc8kcWLc4NKybbTU4PWmi,292986630,17866639.0
18p9Ftp3m4435tdpZTvoBsm3yjUgkvTF2b,1EnmmQto18jmxRg3FBLxRmN3tf6nRLuD61,292989107,671275.0
18p9Ftp3m4435tdpZTvoBsm3yjUgkvTF2b,18p9Ftp3m4435tdpZTvoBsm3yjUgkvTF2b,292989107,2773718816.0
1Nd8KAJX9Rn5Xff2ujv1do51oQUd8ssTiU,1Dr6RFvaQLQdSVoDHLEveN8Kgb1RZ96xNN,292987705,95641134.0
1Nd8KAJX9Rn5Xff2ujv1do51oQUd8ssTiU,3QsLD3xCsdJgsrc1qv9B1w9HGjUSappv5x,292987705,2000000.0
16VkfHsJryqA2PtwFrJWtEKzoYkBsBmtLH,1C6D8GcD3bgr3epAGw7qSy6MF6QHVifRjh,292987251,89513.0
16VkfHsJryqA2PtwFrJWtEKzoYkBsBmtLH,3Nncw3NBHFYnEMMBhnNVhwAQC4hAUWAsxB,292987251,1666129.0
1Kp7eGeKjMUKD4sWmx73Tvo8sS4fgc1Cvy,1KCZmeKbyMwUz7Xyj8D6gkR1cKkxqyh53Y,292987538,15997134.0
1Kp7eGeKjMUKD4sWmx73Tvo8sS4fgc1Cvy,3GeRnZZfC4VgiAPuPXGNbjYfGd97ygQ1LD,292987538,1864000.0
1Aso3nwQGRtv98uX3FFcoq3qLbujvf3GQG,39PZ75678GCCMcC6vsq3eStegwtpbznAMu,292987554,1080000.0
1Aso3nwQGRtv98uX3FFcoq3qLbujvf3GQG,1CFtKuWPFtARrAHM5tEd4u38Pig8K6hsQL,292987554,83318.0
1PAybyDaxg6jyNtB4bXdF3KK7pznRTDecG,1P2QYbUeVupageQViAnNUHtyFrSkQm7dXV,292986868,700.0
1PAybyDaxg6jyNtB4bXdF3KK7pznRTDecG,3NQ8njmNnsDSUSqFRHkzeJZhNkiTg7jHd6,292986868,36000.0
1DZsN6SVhECx1h57yBgK4U1dPvt7buEwgb,14NBmAYwNXJVsxaS3dyU8ng1gKPGM2B1uF,292986855,1050219.0
1DZsN6SVhECx1h57yBgK4U1dPvt7buEwgb,3BYMJwectemryzAshFL3Up1RommXRhp9X3,292986855,7560000.0
1QB727Yfui6nQEr4c8fDsyFETdJhRUfi9j,3BD8TMvvGJtcSaDYRZXpt9oSsXwDnV4XEQ,292986907,10208989.0
1QB727Yfui6nQEr4c8fDsyFETdJhRUfi9j,17r8BwtVU5Vbc9j7DnybgZJkqpzwERriLg,292986907,356278.0
14qLk7mfzRW66nUCACzgexKVfQfhqPEXqy,3CZWgy4i5b4DA81sAPARDJ8x2wKJGTNdyt,292987972,3750000.0
14qLk7mfzRW66nUCACzgexKVfQfhqPEXqy,1PUNXZ5QdA6qPDmoiRtTXay9ddAY89dqNe,292987972,607256164.0
1DbE4dh2gR2a43brKa46FWsU2j56f7bwYw,165w5fJahttm8yezvqvHvTzMoEBrh495Cg,292986731,679.0
1DbE4dh2gR2a43brKa46FWsU2j56f7bwYw,1LwCsg8cAEVU41iBRo4Scu8GLAcRTFewz5,292986731,170373.0
1A5BfkGLysNVMC2KsV1JmEELcQfEcr4cwb,14FXb9Y4Yd155WJt5A6AnooXqdZs1niFy9,292987466,547.0
1A5BfkGLysNVMC2KsV1JmEELcQfEcr4cwb,38N2TC64Zj28vFgANXU9eJt77b9Fw91HdH,292987466,94806.0
1Gbm7taUPZkUvABjZz4iCmbqN42AAFd5fw,3NFzfxkuEzKshrZgh8dT5yTrdxzYe13NhS,292987994,10820000.0
1Gbm7taUPZkUvABjZz4iCmbqN42AAFd5fw,1AmBvSLYoK5FtQ7LNefXghiN9LUSKq8VXU,292987994,664065214.0
1NvBHEDV4FsvQPMWeb1jPYVHZ2Rkge7uM8,3K2zMLYAMFmp1qnXqVtMr6w9r5z4gnyNqv,292986724,1693435.0
1NvBHEDV4FsvQPMWeb1jPYVHZ2Rkge7uM8,1BSwRL9V7nKT5F5KgAzSyTDMHyhyKk9DVS,292986724,62074.0
1BwRmtTkWBKA5w36rxqv5kJys76ra13Ldg,1GucLz9vcbuYPNtpJjnGQt5n6QnzZvbhiD,292987411,8728254.0
1BwRmtTkWBKA5w36rxqv5kJys76ra13Ldg,36Bx2jjMwXWUX671EK2MbsV37SSRYQEkFb,292987411,5607000.0
1A8bJ97UboWsJ7Cv1cAx8ALkDrmCvQadVn,3KfEqAX68oLvMJqaJcZSix86WLffqN3Vj1,292987519,1000000.0
1A8bJ97UboWsJ7Cv1cAx8ALkDrmCvQadVn,1LNUePPKbjgsFxZLFsPugXGHtUBiTFuo19,292987519,23134.0
131Z9zzbNhRMSncLmLyPZkqtG2yh36MT8e,1Cs7oivdkCxrtJNd4ioLf1HHmr9Meb9f6g,292987069,61089088.0
