InputTransactionIndex,OutputTransactionIndex,Value,BackFlowProbability 
292973758,292982985,6238991,1.0
292981557,292983464,62762157,1.0
292923408,292983874,460000,0.0330994378348
292919842,292983874,460000,0.0330994378348
292922099,292983874,9060000,0.651915014747
292804276,292983874,2910000,0.209389921955
292971487,292983874,1007517,0.0724961876283
292965398,292983714,110683650,0.275624161496
292976617,292983714,1450000,0.00361078654498
292913388,292983714,104673000,0.260656455188
292949237,292983714,99800876,0.248523903612
292975958,292983714,11395029,0.028375874064
292939195,292983714,73572000,0.183208819095
292975397,292983028,23893820,1.0
292982789,292983055,16528414,1.0
292947847,292983092,9334275,1.0
292978534,292982964,46334164,1.0
292977786,292983002,8948440968,1.0
292952397,292983548,1558872,1.0
292975799,292983806,32404571,1.0
292981041,292983270,1010612,0.405101995823
292982491,292983270,1484098,0.594898004177
292981528,292983441,1124570,0.263439991192
292979364,292983441,1150679,0.269556244275
292979700,292983441,1000000,0.234258419833
292981877,292983441,993541,0.2327453447
292980730,292983420,1430282,1.0
292974078,292983239,1400000,1.0
292980679,292983278,1203001,1.0
292575570,292983638,9844781,0.499976460717
292547781,292983638,9845708,0.500023539283
292981443,292983287,2293693,1.0
292981113,292983367,1891988358,1.0
292981250,292983499,2584529328,1.0
292980974,292983285,67963810,1.0
291772844,292983065,4311434,1.0
292007461,292983871,10184229,1.0
292981001,292983833,495087672,1.0
291770865,292983072,46450206,1.0
291776703,292983189,8012761,1.0
291771936,292983068,2409922,1.0
291773060,292983066,1204382,1.0
-1,292983039,371710000,1.0
292532205,292982983,674992,1.0
292982235,292982957,836449440,1.0
292982957,292983211,836353253,1.0
292971472,292983117,1000458,0.245528879875
292976569,292983117,504892,0.12390881698
292975323,292983117,1400000,0.343583070779
292977439,292983117,168410,0.0413305892499
292978089,292983117,1000946,0.245648643117
292977537,292983230,6470000,1.0
292982396,292983337,228819878,1.0
292600072,292983452,16282322,1.0
288463803,292983434,77980,1.0
292692399,292983696,160807190,1.0
292981336,292983481,60394319,0.216900192342
292978211,292983481,59785077,0.214712160269
292962751,292983481,158263506,0.568387647389
292957850,292983244,11129510,1.0
292932434,292983049,3163910,1.0
292952578,292983075,1303608,1.0
292742309,292983296,779589,1.0
291334475,292983832,2936391,1.0
292983337,292983697,219859002,1.0
292979570,292983603,984800,1.0
292570079,292983483,576210,1.0
292981344,292983785,470676602,1.0
292981131,292983553,344260872,1.0
292980941,292983360,273580532,1.0
292975417,292983079,332897,1.0
292981558,292983628,220800,1.0
292982556,292983514,106537761,1.0
292976102,292982934,425354773,1.0
292982084,292983689,59130,1.0
292982516,292983663,2130559,1.0
292981503,292983619,955715,1.0
292972711,292982994,1057792,1.0
292890660,292983739,131016,1.0
292975870,292983912,1640190,1.0
291643073,292983126,4344555,1.0
292972334,292983821,409624,1.0
292982454,292983673,4801439,1.0
292982002,292983494,1659656,1.0
292967786,292982979,182637,1.0
292978514,292983146,404328,1.0
292969629,292983143,500901,1.0
292982855,292983282,57464745,1.0
292982312,292983824,4177246,1.0
292982869,292983866,100375309,1.0
292982556,292983830,5149347,1.0
292972713,292983248,141122,1.0
292981744,292983660,2081033,1.0
292982556,292983411,26488733,1.0
292982086,292983460,950000,1.0
292982129,292983762,2271309,1.0
292760604,292983288,1000000,1.0
292982391,292983792,3535982,1.0
292967771,292983477,187649,1.0
292982226,292983731,2800000,1.0
292980945,292983307,8725946,1.0
292982468,292983380,13236930,1.0
292981561,292983556,1410609,1.0
292972710,292983130,589567,1.0
292967710,292983099,669722,1.0
292982036,292983448,1857127,1.0
292976680,292983086,561042739,1.0
292968176,292982946,1589697,1.0
292981771,292983913,2416758,1.0
292730700,292983125,379320,1.0
292976309,292983010,434935405,1.0
292976654,292983025,471295588,1.0
292976668,292983096,569052171,1.0
292976607,292983087,548125164,1.0
292976675,292983111,580442131,1.0
292981386,292983303,220000,1.0
292982408,292983297,404290,1.0
292967786,292983835,179694,1.0
292971797,292983684,129835,1.0
292975862,292983701,684448,1.0
292978192,292983328,161021,1.0
292980720,292983512,8888217,1.0
292969952,292983113,534056,1.0
292883060,292983493,2246955,1.0
292982064,292983373,3132958,1.0
292982231,292983457,578030,1.0
292982801,292983751,988500,1.0
292979692,292983841,773253,1.0
292982544,292983522,14251130,1.0
292976676,292983135,597040886,1.0
292977351,292983523,1001504728,1.0
292965607,292983037,666714,1.0
292982388,292983572,4112815,1.0
292967384,292983671,1258370,1.0
292982658,292983281,33564473,1.0
292976149,292983914,1605807,1.0
292982038,292983653,2119650,1.0
292983179,292983908,2371091,1.0
292976366,292983060,486861496,1.0
292982426,292983468,4770128,1.0
292981302,292983657,1424352,1.0
292970631,292983596,147402,1.0
292982595,292983555,11554037,1.0
292788313,292983516,1904300,1.0
292975483,292983352,52075,1.0
288352785,292983417,3106236,0.144533254245
289171666,292983417,11406539,0.530746601784
288967623,292983417,1394145,0.0648696086643
287024334,292983417,1762100,0.0819905658503
287239351,292983417,3822477,0.177859969457
288612385,292983038,29015000,0.912404168475
288612570,292983038,2785600,0.0875958315252
292982471,292982962,52122169,1.0
292969173,292983204,308085,1.0
292981905,292983903,2680944,1.0
292967344,292982973,233288,1.0
292981033,292983451,897969,1.0
292981799,292983760,5779987,1.0
292980924,292983694,9000000,1.0
292981265,292983302,497255,1.0
292981543,292983693,2200000,1.0
292981079,292983313,2610681,1.0
292976457,292983052,473587102,1.0
292754487,292983128,1000000,1.0
292981354,292983831,182919,1.0
292981739,292983640,2065823,1.0
292730700,292982997,998192,1.0
292730700,292983456,501023,1.0
292975801,292983505,600846,1.0
292968200,292983275,436401,1.0
292982435,292983495,2712316,1.0
292982801,292983308,671557,1.0
292982585,292983847,16216466,1.0
292981841,292983286,1482740,1.0
292972780,292982944,773131,1.0
292967499,292983375,283176,1.0
292971412,292983894,191624,1.0
292820197,292982966,1288406,1.0
292783921,292983594,405000,1.0
292967710,292983842,654943,1.0
292975371,292983820,702362,1.0
292961327,292983260,129782,1.0
292976718,292983141,606811506,1.0
292982275,292983849,3806552,1.0
292982323,292983828,1679730,1.0
292982109,292983324,5117138,1.0
292980720,292983892,9663339,1.0
292980613,292983268,742449,1.0
292969143,292983485,526748,1.0
292982556,292983454,5122508,1.0
292968046,292983031,147092,1.0
292981544,292983909,92587000,1.0
292976622,292983095,567224197,1.0
292979787,292983394,896546,0.319692853867
292981533,292983394,1017309,0.362754858618
292980686,292983394,890543,0.317552287514
292981385,292983306,41493166,1.0
292958030,292983534,1800000000,1.0
292910710,292983907,3813578,1.0
292979475,292983368,16308700,1.0
292306952,292983019,189062,1.0
292977184,292983592,346836,1.0
292980433,292982920,176524160,1.0
272012624,292983924,1168965,0.0185805343731
271156107,292983924,14909270,0.236980751103
274416308,292983924,46835187,0.744438714524
292981394,292983606,138658,0.111942118002
292964724,292983606,1100000,0.888057881998
292978086,292983145,7855346,1.0
292981683,292983750,1040279,0.0712994590439
292981477,292983750,13550000,0.928700540956
292081702,292983611,405600,0.121786989871
288207816,292983611,585200,0.17571436507
289090254,292983611,1972605,0.592301837164
284762768,292983611,228400,0.0685802477476
285234808,292983611,69100,0.0207482273177
286601593,292983611,69500,0.0208683328304
292972657,292983085,16456317,1.0
292978951,292983815,13062938,1.0
292980745,292983677,6569958,1.0
292982462,292983582,19559871390,1.0
292982827,292982951,62380555,1.0
292734361,292982958,3200000,1.0
292978873,292983269,3132500,1.0
292982833,292983630,915579,0.269973196673
292978642,292983630,1299130,0.383069379042
292979236,292983630,866661,0.25554893745
292973218,292983630,310000,0.0914084868357
292982473,292983631,10000000,0.621788307942
292790059,292983631,6082644,0.378211692058
292981436,292983897,13728563,0.487199403234
292981437,292983897,14449967,0.512800596766
292974240,292982921,19900000,0.614586332594
292977731,292982921,1600000,0.04941397649
292969321,292982921,2124118,0.0656006980712
292941644,292982921,10000,0.000308837353063
292964434,292982921,665220,0.0205444784004
292977042,292982921,3701119,0.114304379533
292973782,292982921,918021,0.0283519175696
292976585,292982921,1560062,0.0481805418693
292976665,292982921,910963,0.0281339401658
292974715,292982921,990000,0.0305748979532
292975634,292983021,661558,0.291060709985
292974130,292983021,987524,0.434473525477
292971925,292983021,623839,0.274465764538
292977138,292983727,9001302,1.0
292970340,292983422,4241700,1.0
292980033,292983759,1080730,0.0145423369542
292973954,292983759,20000000,0.269120630578
292788340,292983759,45000,0.0006055214188
292977229,292983759,604949,0.00814021281737
292977086,292983759,52585437,0.707591298232
292436818,292983395,40000000,1.0
292981312,292983758,1348334686,1.0
292980924,292983339,336758944,1.0
292969746,292983811,1637936,1.0
292982032,292983589,84821424,1.0
292982285,292983497,1825028976,1.0
292979110,292983807,2541859,1.0
292971702,292983742,819375456,1.0
292982026,292983293,48119231,1.0
292883505,292983292,3711000,1.0
292694335,292983853,8212159,1.0
292957289,292983829,290000,0.202589230077
292952033,292983829,85036,0.059404750927
292979482,292983829,1001838,0.699867548559
292942391,292983829,54594,0.0381384704373
292983140,292983199,2175789,1.0
292959329,292983550,2497000,0.499699819892
292959550,292983550,2500000,0.500300180108
292979836,292983627,8250531,1.0
292981705,292983333,8000000,1.0
291220325,292983334,2110140,0.217314177038
291603978,292983334,2102325,0.216509344044
292949038,292983334,755038,0.0777580926395
290992921,292983334,2109265,0.217224064579
291890364,292983334,761785,0.0784529369401
292544094,292983334,749827,0.0772214343246
292237381,292983334,1121709,0.115519950435
292979636,292983216,2868864,1.0
292947936,292983071,356759472,1.0
285608593,292983243,1088160,1.0
292897326,292983668,2077791,1.0
292977439,292983357,195000,0.0201708251667
292764196,292983357,100000,0.010344012906
292982534,292983357,976886,0.101049213917
292981767,292983357,1000041,0.103444370105
292981320,292983357,918564,0.09501637871
292982121,292983357,854778,0.0884183466378
292982887,292983357,815458,0.0843510807632
292975628,292983357,231000,0.0238946698129
292850446,292983357,374900,0.0387797043847
292981142,292983357,1000300,0.103471161099
292980663,292983357,1000036,0.103443852905
292981339,292983357,1000021,0.103442301303
292979038,292983357,200000,0.020688025812
292982111,292983357,1000444,0.103486056477
292966667,292983508,1486516,0.0878043778502
292951341,292983508,14647994,0.865216385107
292650071,292983508,795352,0.0469792370428
292981151,292983765,246522373,1.0
292981994,292983816,5148979125,1.0
292948044,292983325,115265963,1.0
290521731,292983670,704950000,1.0
292632712,292983429,14919458,0.366932034734
292982130,292983429,11032187,0.271327740155
292945205,292983429,14708359,0.361740225112
222790250,292983577,74311,0.254932365443
255998315,292983577,149322,0.512266160765
211110535,292983577,67860,0.232801473792
272466900,292983069,86440,0.0536251241523
292973124,292983069,1525491,0.946374875848
238870191,292983118,3564350,0.45516026223
238829804,292983118,3568655,0.455710001995
204922685,292983118,475023,0.0606594731846
222789589,292983118,222950,0.0284702625904
292976145,292983565,890700,0.504578424641
292976538,292983565,316168,0.179108062605
292976852,292983565,558368,0.316313512754
292963844,292983083,12408238,1.0
